bookID,authors,average_rating,isbn,isbn13,language_code,  num_pages,publication_date,publisher,ratings_count,text_reviews_count,title
7731,Judith Butler,3.76,231118953,9.78023E+12,en-US,118,5/23/2002,Columbia University Press,433,20,Antigone's Claim: Kinship Between Life and Death
7733,Jonathan Swift/Robert DeMaria Jr.,3.57,141439491,9.78014E+12,eng,306,1/30/2003,Penguin,194738,3485,Gulliver's Travels
7734,Jonathan Swift/Claude Julien Rawson/Ian Higgins,3.57,192805347,9.78019E+12,eng,422,3/10/2005,Oxford University Press,258,21,Gulliver's Travels
7737,Jonathan Swift/David Case,3.57,1400102723,9.7814E+12,eng,0,10/1/2006,Tantor Media,4,1,Gulliver's Travels
7739,Gill Harvey/Jonathan Swift,3.35,794503292,9.78079E+12,eng,64,1/29/2008,Usborne Books,13,3,Gulliver's Travels
7740,Martin Woodside/Jamel Akib/Arthur Pober/Jonathan Swift,3.97,1402726627,9.7814E+12,eng,160,3/28/2006,Sterling,933,26,Gulliver's Travels
7741,Jonathan Swift/Robert Hardy,3.57,1844560341,9.78184E+12,eng,3,1/1/2001,Hodder Audio,8,0,Gulliver's Travels
7742,Sena Jeter Naslund,4.03,60838744,9.78006E+12,eng,704,8/2/2005,William Morrow Paperbacks,40049,2391,Ahab's Wife  or The Star-Gazer
7747,Hunter S. Thompson/Ralph Steadman,4.08,7204493,9.78001E+12,eng,230,4/4/2005,Harper Perennial,3472,251,Fear and Loathing in Las Vegas
7748,Hunter S. Thompson,4.12,446698229,9.78045E+12,eng,481,10/1/2006,Warner Books (NY),17227,662,Fear and Loathing on the Campaign Trail '72
7749,Hunter S. Thompson/Ralph Steadman,4.08,446313939,9.78045E+12,eng,208,12/1/1982,Warner Books,274,28,Fear and Loathing in Las Vegas
7752,Hunter S. Thompson,4.08,684873168,9.78068E+12,eng,784,12/4/2001,Simon  Schuster,3787,84,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976
7757,James Lamar Roberts/Jeffrey Fisher,3.67,822013541,9.78082E+12,eng,72,7/28/1980,Cliffs Notes,3,0,Cliffsnotes on Beckett's Waiting for Godot and Other Plays
7763,Amy Tan,3.92,143038095,9.78014E+12,eng,288,9/21/2006,Penguin Books,565524,7255,The Joy Luck Club
7769,Dr. Seuss,4.08,679882812,9.78068E+12,eng,21,11/26/1996,Random House,27139,731,Dr. Seuss's ABC
7772,Dr. Seuss,4.17,394800915,9.78039E+12,eng,58,7/24/2012,New York: Random House,8967,351,Dr. Seuss's Sleep Book
7775,Dr. Seuss,4.13,394800761,9.78039E+12,eng,64,8/12/1959,Random House Books for Young Readers,4344,262,Happy Birthday to You!
7777,Dr. Seuss,4.06,394800834,9.78039E+12,eng,64,9/12/1947,Random House Books for Young Readers,4560,253,McElligot's Pool
7778,Dr. Seuss,4.17,679891110,9.78068E+12,eng,61,11/11/1997,Random House Books for Young Readers,289,4,The Cat in the Hat
7779,Dr. Seuss,4.18,679800034,9.78068E+12,eng,64,10/10/1990,Random House Books for Young Readers,89920,1207,Horton Hears a Who!
7781,Dr. Seuss,4.04,039484484X,9.78039E+12,eng,56,12/9/1989,Random House Books for Young Readers,13097,324,The 500 Hats of Bartholomew Cubbins
7783,Dr. Seuss,4.01,7175221,9.78001E+12,eng,36,11/1/2005,London : Collins  2004.,5868,162,Oh Say Can You Say?
7784,Dr. Seuss,4.35,679889108,9.78068E+12,eng,72,2/24/1998,Random House Books for Young Readers,260054,3532,The Lorax
7785,Dr. Seuss,4.2,7158513,9.78001E+12,eng,48,5/6/2003,HarperCollinsChildren’sBooks,16917,444,I Can Read With My Eyes Shut!
7786,Dr. Seuss/Yanitzia Canetti,4.18,1930332351,9.78193E+12,spa,64,3/1/2003,Lectorum Publications,29,4,¡Horton escucha a quién!
7788,Dr. Seuss/Various,4.42,807218731,9.78081E+12,eng,61,10/14/2003,Listening Library (Audio),50844,160,The Cat in the Hat and Other Dr. Seuss Favorites
7789,Dr. Seuss,3.87,679867120,9.78068E+12,eng,56,1/11/1995,Random House Books for Young Readers,3196,137,Daisy-Head Mayzie
7791,Richard H. Minear/Art Spiegelman/Dr. Seuss,4.16,1565847040,9.78157E+12,eng,272,9/1/2001,The New Press,1282,102,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel
7793,Dr. Seuss,4.08,375834966,9.78038E+12,eng,64,1/5/2005,Random House Books for Young Readers,8,0,Dr. Seuss's ABC (Book & CD)
7796,Dr. Seuss/Jennifer Morrish Tunberg/Terence Tunberg/Terence O. Tunberg/Guenevera Tunberg/Terentio Tunberg,4.17,865164711,9.78087E+12,lat,75,5/6/2005,Bolchazy-Carducci Publishers,63,9,Cattus Petasatus: The Cat in the Hat in Latin
7797,Theo LeSieg/Dr. Seuss/Roy McKie,4.12,7169973,9.78001E+12,eng,62,8/4/2003,HarperCollinsChildren’sBooks,31251,494,Ten Apples Up On Top!
7803,Julia Butterfly Hill,3.95,62516590,9.78006E+12,eng,262,4/3/2001,HarperOne,1844,220,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods
7805,Vladimir Nabokov,4.15,141185260,9.78014E+12,eng,246,8/31/2000,Penguin Books Ltd,32544,1610,Pale Fire
7806,Brian Boyd,4.22,691089574,9.78069E+12,eng,320,11/4/2001,Princeton University Press,172,22,Nabokov's Pale Fire: The Magic of Artistic Discovery
7807,Vladimir Nabokov/Brian Boyd,4.41,1883011191,9.78188E+12,eng,916,10/1/1996,Library of America,547,39,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay
7811,T. Coraghessan Boyle,3.67,747553467,9.78075E+12,eng,275,10/8/2001,Bloomsbury Paperbacks,30,3,A Friend of the Earth
7815,Joan Didion,3.89,1400078431,9.7814E+12,eng,227,2/13/2007,Vintage,120758,8711,The Year of Magical Thinking
7821,Elizabeth Hardwick/Joan Didion,4.01,940322781,9.78094E+12,eng,224,8/31/2001,NYRB Classics,269,26,Seduction and Betrayal: Women and Literature
7830,Joan Didion,3.83,679745394,9.78068E+12,eng,320,4/27/1993,Vintage,1205,100,After Henry
7838,Joan Didion,3.89,8520918867,9.78852E+12,por,224,5/24/2006,Nova Fronteira,82,9,O Ano do Pensamento Mágico
7841,Jim Toomey,4.35,740720120,9.78074E+12,eng,130,9/6/2001,Andrews McMeel Publishing,68,1,Another Day in Paradise: The Fourth Sherman's Lagoon Collection
7842,Scott Adams,4.01,740721941,9.78074E+12,eng,128,3/1/2002,Andrews McMeel Publishing,416,11,Another Day in Cubicle Paradise
7845,Herman Melville,3.5,140620621,9.78014E+12,eng,536,1/1/1994,Penguin Books/Penguin Popular Classics,701,78,Moby Dick
7847,Herman Melville/Nathaniel Philbrick,3.5,142000086,9.78014E+12,en-US,625,9/1/2001,Penguin Books,1022,165,Moby-Dick
7848,Herman Melville/Rockwell Kent/Elizabeth Hardwick,3.5,067978327X,9.78068E+12,eng,896,10/10/2000,Modern Library,557,87,Moby-Dick; or  The Whale
7849,Herman Melville/Harrison Hayford/Hershel Parker,3.5,810119110,9.78081E+12,en-US,573,9/19/2001,Northwestern University Press,106,19,Moby Dick  or The Whale
7850,Aimee Bender,3.88,385492162,9.78039E+12,eng,192,8/17/1999,Anchor,6591,661,The Girl in the Flammable Skirt
7855,Mike  Davis,3.92,1844670228,9.78184E+12,eng,228,3/1/2006,Verso,1727,173,Planet of Slums
7859,Mike  Davis,4.11,1859843824,9.78186E+12,eng,474,6/17/2002,Verso,1021,101,Late Victorian Holocausts: El Niño Famines and the Making of the Third World
7861,Justin Akers Chacón/Mike  Davis,4.08,1931859353,9.78193E+12,eng,240,4/1/2006,Haymarket Books,237,22,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border
7865,Steve Erickson,4,743265696,9.78074E+12,eng,256,2/9/2005,Simon & Schuster,709,49,Days Between Stations
7869,Robert Ludlum,4.02,752864327,9.78075E+12,eng,566,3/24/2005,Orion,368195,3556,The Bourne Identity (Jason Bourne  #1)
7881,Rumer Godden/Jean Primrose,4.22,140307370,9.78014E+12,eng,144,8/1/1987,Puffin Books,11,1,Little Plum
7890,Maud Hart Lovelace/Vera Neville,4.31,64405443,9.78006E+12,en-US,260,3/31/1996,HarperTrophy,4169,155,Betsy's Wedding (Betsy-Tacy  #10)
7891,Maud Hart Lovelace/Vera Neville,4.14,64405451,9.78006E+12,eng,321,3/31/1996,HarperTrophy,4747,148,Betsy and the Great World (Betsy-Tacy  #9)
7894,Maud Hart Lovelace/Lois Lenski,4.18,64400999,9.78006E+12,en-US,192,4/5/2000,HarperCollins,7809,186,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3)
7895,Julie A. Schrader,4.29,971316821,9.78097E+12,eng,325,12/31/2002,Minnesota Heritage Publishing,58,8,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series
7896,Maud Hart Lovelace/Rhoda R. Gilman,3.69,873512693,9.78087E+12,eng,342,8/15/1992,Minnesota Historical Society Press,184,30,Early Candlelight
7898,Maud Hart Lovelace/Vera Neville,4.31,006440546X,9.78006E+12,eng,336,3/31/1995,HarperTrophy,4586,119,Betsy and Joe (Betsy-Tacy  #8)
7901,Maud Hart Lovelace/Vera Neville,4.17,64405478,9.78006E+12,en-US,320,3/31/1995,HarperTrophy,4839,126,Betsy Was a Junior (Betsy-Tacy  #7)
7905,Maud Hart Lovelace/Lois Lenski,4.21,690134495,9.78069E+12,eng,180,1/1/1943,Thomas Y. Crowell Company,70,7,Betsy and Tacy Go Downtown (Betsy-Tacy  #4)
7906,Maud Hart Lovelace/Vera Neville,4.23,64408582,9.78006E+12,eng,304,12/31/2000,HarperTrophy,2722,151,Emily of Deep Valley (Deep Valley  #2)
7909,Maud Hart Lovelace/Lois Lenski,4.07,64400964,9.78006E+12,en-US,144,8/14/2007,HarperCollins,20976,935,Betsy-Tacy (Betsy-Tacy  #1)
7911,Margaret Sidney,4.03,1416916172,9.78142E+12,eng,352,6/1/2006,Aladdin,22023,395,Five Little Peppers and How They Grew (Five Little Peppers  #1)
7914,Margaret Sidney/Barbara Cooney,3.92,044040035X,9.78044E+12,eng,320,1/1/1988,Yearling,243,7,Five Little Peppers at School
7924,Sydney Taylor,4.28,929093097,9.78093E+12,eng,160,4/1/2001,Taylor Productions Ltd,5702,65,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4)
7926,Sydney Taylor,4.22,385732953,9.78039E+12,eng,188,8/23/2005,Delacorte Press,21620,836,All-of-a-Kind Family (All-of-a-Kind-Family  #1)
7938,Carol Ryrie Brink,4.15,20419708,9.78002E+12,eng,178,6/1/1974,Atheneum,182,37,Winter Cottage
7946,Carolyn Haywood,4.09,688320147,9.78069E+12,eng,192,3/1/1975,William Morrow & Company,43,3,Eddie's Valuable Property
7955,Orson Scott Card,3.43,765316110,9.78077E+12,en-US,352,11/28/2006,Tor Books,8577,756,Empire (Empire  #1)
7956,Orson Scott Card,3.9,765309041,9.78077E+12,eng,288,1/24/2006,Orb Books,6234,337,Treason
7957,Orson Scott Card,3.84,765347989,9.78077E+12,eng,212,9/1/2004,Tor,10475,496,First Meetings in Ender's Universe (Ender's Saga  #0.5)
7958,Orson Scott Card,3.88,765341174,9.78077E+12,eng,341,9/17/2001,Forge,9828,1004,Sarah (Women of Genesis  #1)
7959,Orson Scott Card,3.85,765341298,9.78077E+12,en-GB,368,11/29/2005,Forge Books,5618,514,Rachel & Leah (Women of Genesis  #3)
7960,Orson Scott Card,3.9,898794161,9.7809E+12,eng,140,7/15/1990,F & W Publications Inc.,475,66,How to Write Science Fiction and Fantasy
7961,Orson Scott Card,3.54,312876068,9.78031E+12,eng,608,3/14/2001,Forge Books,2436,268,Saints
7965,Orson Scott Card,3.39,61093998,9.78006E+12,eng,430,1/25/1999,HarperTorch,2707,167,Homebody
7966,Orson Scott Card,3.84,076534128X,9.78077E+12,eng,416,3/27/2012,Forge,7487,617,Rebekah (Women of Genesis  #2)
7967,Orson Scott Card,4.07,812550757,9.78081E+12,eng,382,8/15/1994,Tor Books,190379,6637,Speaker for the Dead (Ender's Saga  #2)
7968,Orson Scott Card,3.79,812524268,9.78081E+12,en-US,311,7/15/1992,Tor Fantasy,18228,427,Red Prophet (Tales of Alvin Maker  #2)
7971,Orson Scott Card,3.58,812532619,9.78081E+12,eng,352,1/15/1994,Tor Books,10268,164,The Call of Earth (Homecoming  #2)
7972,Orson Scott Card/David Birney/Scott Brick/Gabrielle de Cuir/Scott Sowers,3.95,1593974809,9.78159E+12,eng,13,9/5/2006,Macmillan Audio,109,19,Shadow of the Hegemon (Shadow  #2)
7973,Orson Scott Card,3.9,345482409,9.78035E+12,eng,422,5/31/2005,Del Rey,23534,2199,Enchantment
7974,Brian Jacques/David Elliot,4.13,399245499,9.7804E+12,en-US,356,9/14/2006,Philomel Books,2288,69,Voyage of Slaves (Flying Dutchman  #3)
7975,Brian Jacques/David Elliot,4.12,399242082,9.7804E+12,eng,341,9/22/2005,Philomel Books,134,11,High Rhulain (Redwall  #18)
7983,Brian Jacques/Gary Chalk,4.07,142501522,9.78014E+12,en-US,400,9/15/2003,Firebird,26237,240,Salamandastron (Redwall  #5)
7987,Brian Jacques,4,142501093,9.78014E+12,eng,374,6/2/2005,Firebird,14205,144,The Legend of Luke (Redwall  #12)
7996,Brian Jacques,4.12,1862301387,9.78186E+12,eng,352,9/4/2006,Red Fox,88167,2604,Redwall (Redwall  #1)
7997,Brian Jacques/Ian Schoenherr,3.98,142501182,9.78014E+12,eng,356,3/31/2003,Firebird,8025,261,Castaways of the Flying Dutchman (Flying Dutchman  #1)
7998,Brian Jacques,3.92,142401420,9.78014E+12,en-US,368,5/24/2004,Firebird,17597,188,Outcast of Redwall (Redwall  #8)
8001,Brian Jacques/Allan Curless,3.99,142402486,9.78014E+12,eng,389,9/9/2004,Firebird,10830,119,Triss (Redwall  #15)
8004,Brian Jacques/Christopher Denise,4.13,142401986,9.78014E+12,en-US,72,10/21/2004,Puffin,2353,43,A Redwall Winter's Tale
8012,Roger Hargreaves,3.95,084317420X,9.78084E+12,eng,32,8/24/1998,Price Stern Sloan,614,29,Mr. Impossible
8013,Roger Hargreaves/Adam Hargreaves,3.65,843121106,9.78084E+12,eng,40,9/14/2006,Price Stern Sloan,202,17,Mr. Christmas
8014,Roger Hargreaves,4.03,843178388,9.78084E+12,eng,32,3/23/1998,Price Stern Sloan,1701,74,Mr. Bump
8019,Roger Hargreaves/Adam Hargreaves,4.02,843121319,9.78084E+12,eng,32,1/11/2007,Price Stern Sloan,207,11,Little Miss Birthday
8021,Roger Hargreaves,3.82,843175044,9.78084E+12,eng,32,11/22/1999,Price Stern Sloan,291,21,Little Miss Lucky
8023,Roger Hargreaves,3.98,1405211997,9.78141E+12,eng,36,4/30/2004,Egmont Children's Books,1,0,Mr. Happy
8032,Roger Hargreaves/Adam Hargreaves,3.82,084312492X,9.78084E+12,eng,32,5/10/2007,Price Stern Sloan,87,12,Mr. Jelly and the Pirates
8044,Roger Hargreaves/Gray Jolliffe,4.12,679801243,9.78068E+12,eng,32,10/14/1989,Random House for Young Readers,6,0,Grandma Baa (Easy Peasy People)
8048,Roger Hargreaves/Gray Jolliffe,4.67,679801154,9.78068E+12,eng,32,10/14/1989,Random House for Young Readers,2,0,Bill Buzz
8051,Roger Hargreaves/Gray Jolliffe,4.33,679801251,9.78068E+12,eng,32,10/14/1989,Random House for Young Readers,3,0,Gary Grizzle
8053,Roger Hargreaves/Gray Jolliffe,4.33,067980126X,9.78068E+12,eng,32,10/14/1989,Random House  for Young Readers,3,0,Charlie Oink
8060,Roger Hargreaves,3.77,2010189140,9.78201E+12,fre,36,5/31/1997,Hachette,1,0,Madame Je-Sais-Tout
8062,Margery Clark/Maud Petersham/Miska Petersham,4.37,385074573,9.78039E+12,eng,158,10/1/1964,Doubleday Books,57,9,The Poppy Seed Cakes
8073,Judi Barrett/Ron Barrett,4.16,689707495,9.78069E+12,eng,32,4/1/1982,Atheneum Books for Young Readers,124141,2038,Cloudy With a Chance of Meatballs (Cloudy with a Chance of Meatballs  #1)
8074,Judi Barrett/Diane Dawson Hearn,3.8,689305648,9.78069E+12,eng,32,1/1/1977,Atheneum Books,4,1,The Wind Thief
8077,Judi Barrett/Ron Barrett,4.11,1595191356,9.7816E+12,eng,32,10/30/1991,Live Oak Media,0,0,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD
8084,Robin McKinley,4.05,60753102,9.78006E+12,eng,325,7/26/2005,HarperCollins,3258,478,Beauty
8086,Robin McKinley,4.39,142302333,9.78014E+12,eng,1008,9/16/2002,Puffin,527,12,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3)
8087,Robin McKinley,3.89,441012396,9.78044E+12,en-US,384,5/1/2005,Ace Books,17485,1021,Deerskin
8088,Robin McKinley,3.85,515138819,9.78052E+12,eng,405,11/30/2004,Jove,31047,3519,Sunshine
8089,Robin McKinley,3.77,441005837,9.78044E+12,eng,304,12/1/1998,Ace,17168,997,Rose Daughter
8091,Robin McKinley,3.68,698119606,9.7807E+12,eng,224,10/13/2003,Firebird,7941,419,The Door in the Hedge
8093,Robin McKinley/John Clapp,3.36,152000178,9.78015E+12,eng,64,9/1/1998,HMH Books for Young Readers,1036,78,The Stone Fey
8127,L.M. Montgomery,4.25,451528824,9.78045E+12,eng,320,5/6/2003,Signet Book,625759,13883,Anne of Green Gables (Anne of Green Gables  #1)
8134,L.M. Montgomery/Barbara Caruso,4.25,1419326961,9.78142E+12,en-US,9,1/1/2005,Recorded Books  Inc.,69,17,Anne of Green Gables
8137,L.M. Montgomery,3.84,553560689,9.78055E+12,eng,403,2/1/1993,Bantam Books,3106,115,The Road to Yesterday (Anne of Green Gables  #9)
8141,L.M. Montgomery/Clare Sieffert,4.23,448400634,9.78045E+12,eng,315,11/1/1990,Grosset & Dunlap,85,12,Anne of Avonlea
8146,Vladimir Nabokov,4.3,679729976,9.78068E+12,eng,685,12/9/1996,Vintage,5889,183,The Stories of Vladimir Nabokov
8147,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,4,141185872,9.78014E+12,eng,406,4/5/2001,Penguin Books,2334,109,The Gift
8148,Vladimir Nabokov/Fredson Bowers/John Updike,4.34,156027755,9.78016E+12,eng,385,12/16/2002,Mariner Books,1606,83,Lectures on Literature
8149,Vladimir Nabokov/Brian Boyd,4.36,1883011183,9.78188E+12,eng,734,10/1/1996,Library of America,119,10,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory
8150,Brian Boyd,4.33,691024715,9.78069E+12,eng,800,1/31/1993,Princeton University Press,256,22,The American Years
8151,Vladimir Nabokov,3.97,811216748,9.78081E+12,eng,292,9/17/2006,New Directions,8717,477,Laughter in the Dark
8153,Vladimir Nabokov/Michael Scammell,3.95,679727221,9.78068E+12,eng,256,8/11/1990,Vintage,7305,277,The Luzhin Defense
8155,Barbara Taylor Bradford,4.18,031235326X,9.78031E+12,eng,928,12/1/2005,Griffin,34366,573,A Woman of Substance (Emma Harte Saga #1)
8162,Barbara Taylor Bradford,3.63,312354606,9.78031E+12,en-US,484,12/26/2006,St. Martin's Press,1287,104,The Ravenscar Dynasty (Ravenscar  #1)
8174,Jeanne Treat/Jane Starr Weils,3.63,097216748X,9.78097E+12,eng,429,10/1/2006,Treat Enterprises,132,27,Dark Birthright
8178,Richard A. Knaak,3.74,743471229,9.78074E+12,eng,326,10/1/2006,Pocket Star,1246,69,Birthright (Diablo: The Sin War  #1)
8196,William   Anderson/Laura Ingalls Wilder,4.3,60278420,9.78006E+12,eng,80,10/13/1998,HarperCollins,746,48,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder
8197,Laura Ingalls Wilder/Stephen W. Hines,3.99,1400307848,9.7814E+12,eng,113,5/10/2006,Tommy Nelson,108,11,Writings to Young Women from Laura Ingalls Wilder: On Wisdom and Virtues (Writings to Young Women on Laura Ingalls Wilder #1)
8199,Laura Ingalls Wilder/Stephen W. Hines,3.92,1400307856,9.7814E+12,eng,116,5/10/2006,Tommy Nelson,94,10,Writings to Young Women from Laura Ingalls Wilder: On Life as a Pioneer Woman (Writings to Young Women from Laura Ingalls Wilder #2)
8200,Laura Ingalls Wilder,4.13,60724919,9.78006E+12,eng,352,2/7/2006,HarperCollins,686,52,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America
8202,William   Anderson,4.2,60885521,9.78006E+12,eng,256,1/2/2007,HarperCollins,4144,98,Laura Ingalls Wilder: A Biography
8203,Laura Ingalls Wilder/Roger Lea MacBride/Margot Patterson Doss,3.84,64400816,9.78006E+12,eng,124,10/20/1976,Harper & Row,3926,119,West from Home: Letters of Laura Ingalls Wilder  San Francisco  1915  (Little House #11)
8204,Laura Ingalls Wilder/William   Anderson,4.09,64461963,9.78006E+12,eng,160,10/1/1997,HarperCollins Publishers,234,18,The Laura Ingalls Wilder Country Cookbook
8205,Laura Ingalls Wilder/Stephen W. Hines,3.98,1400307864,9.7814E+12,eng,128,5/8/2006,Thomas Nelson,41,2,Writings to Young Women on Laura Ingalls Wilder: As Told By Her Family  Friends  and Neighbors (Writings to Young Women on Laura Ingalls Wilder #3)
8206,Tim Freke/Peter Gandy,3.96,140008279X,9.7814E+12,en-US,276,6/27/2006,Harmony,346,31,The Laughing Jesus: Religious Lies and Gnostic Wisdom
8213,Jean-Luc Marion/Stephen E. Lewis,4.03,226505367,9.78023E+12,eng,248,11/15/2006,University of Chicago Press,75,12,The Erotic Phenomenon
8214,Hans Jonas/Lawrence Vogel/Eleonore Jonas,4.24,810117495,9.78081E+12,eng,304,2/28/2001,Northwestern University Press,92,9,The Phenomenon of Life: Toward a Philosophical Biology
8218,Melissa Wiley/Renée Graef,4.15,64407144,9.78006E+12,eng,321,5/8/2001,HarperTrophy,1480,39,Down to the Bonny Glen (Little House: The Martha Years  #3)
8221,Donald Zochert,4.12,380016362,9.78038E+12,en-GB,241,5/1/1977,Avon,5628,125,Laura: The Life of Laura Ingalls Wilder
8227,Laura Ingalls Wilder/Renée Graef,4.28,64433730,9.78006E+12,eng,32,9/15/1995,HarperCollins,1538,59,Winter Days in the Big Woods
8228,Laura Ingalls Wilder/Cherry Jones,3.89,60565098,9.78006E+12,eng,3,6/13/2006,HarperFestival,91,13,The First Four Years (Little House  #9)
8230,Laura Ingalls Wilder/Renée Graef/Jody Wheeler,4.15,006440692X,9.78006E+12,eng,32,9/6/1997,Winter on the Farm (My First Little House),424,25,Winter on the Farm
8233,Laura Ingalls Wilder/Renée Graef,4.18,64434974,9.78006E+12,eng,40,2/2/2000,HarperCollins,867,31,Summertime in the Big Woods
8244,Cynthia Rylant/Jim LaMarche,4.05,64409902,9.78006E+12,eng,176,6/1/2004,Harper Trophy,4799,88,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years
8246,Laura Ingalls Wilder/Richard  Hull,3.99,385325339,9.78039E+12,eng,39,10/13/1998,Doubleday Books for Young Readers,143,18,Laura Ingalls Wilder's Fairy Poems
8247,Ann Romines,3.7,1558491228,9.78156E+12,eng,304,11/21/1997,University of Massachusetts Press,35,5,Constructing the Little House: Gender  Culture  and Laura Ingalls Wilder
